WaistBack-x,WaistBack-y,WaistBack-z,WaistL-x,WaistL-y,WaistL-z,LKnee-x,LKnee-y,LKnee-z,LAnkleOut-x,LAnkleOut-y,LAnkleOut-z,WaistR-x,WaistR-y,WaistR-z,RKnee-x,RKnee-y,RKnee-z,RAnkleOut-x,RAnkleOut-y,RAnkleOut-z,SpineThoracic12-x,SpineThoracic12-y,SpineThoracic12-z,UpperTorso-x,UpperTorso-y,UpperTorso-z,NeckBase-x,NeckBase-y,NeckBase-z,CenterHead-x,CenterHead-y,CenterHead-z,RShoulderTop-x,RShoulderTop-y,RShoulderTop-z,RElbow-x,RElbow-y,RElbow-z,RHand-x,RHand-y,RHand-z,LShoulderTop-x,LShoulderTop-y,LShoulderTop-z,LElbow-x,LElbow-y,LElbow-z,LHand-x,LHand-y,LHand-z,RForefoot-x,RForefoot-y,RForefoot-z,LForefoot-x,LForefoot-y,LForefoot-z
852.033,499.4,1062.704,940.582,695.554,1031.171,1132.3005,591.5889999999999,529.3915,939.338,563.951,130.684,988.634,353.514,1016.982,549.506,201.6215,239.2915,688.48,401.309,580.215,883.151,537.081,1329.915,1034.45,568.636,1423.7435,1087.1865,577.246,1582.85225,1155.9483333333335,583.8656666666666,1697.1596666666665,1098.272,385.886,1469.759,891.4675,232.9215,1249.473,1095.695,343.7285,1173.3485,1018.004,758.544,1467.459,875.7325000000001,862.327,1158.0695,1112.3339999999998,793.595,1174.9299999999998,284.076,220.1355,211.03,1106.808,569.3489999999999,80.8715
850.921,498.976,1061.762,938.369,695.173,1029.375,1119.025,590.576,521.7139999999999,915.333,564.495,130.639,986.394,353.699,1015.324,558.4385,202.5925,241.0665,702.03,400.733,572.105,881.533,539.283,1328.203,1033.6945,569.259,1421.6245,1086.99525,576.96575,1580.9555,1155.5496666666668,583.5343333333334,1695.3613333333333,1095.649,385.401,1468.654,884.6185,234.705,1250.998,1090.3735,341.6075,1173.6195,1020.751,758.331,1464.44,892.5070000000001,866.2539999999999,1150.669,1125.799,789.846,1176.5124999999998,294.251,220.4215,204.2835,1082.1595,569.2935,79.92
849.945,499.211,1061.275,937.242,695.264,1027.278,551.927,317.0995,254.6355,891.823,564.7,130.647,983.896,353.654,1014.996,567.7115,259.9585,250.0245,715.251,400.764,562.981,880.253,541.64,1326.834,1033.0715,569.7905000000001,1420.4685,1086.88475,576.6902500000001,1579.9910000000002,1155.18,583.0516666666666,1694.2553333333335,1092.398,384.962,1468.857,877.7335,236.553,1253.1170000000002,1085.1005,339.957,1175.302,1024.301,758.436,1462.315,909.364,869.7185,1145.116,1138.834,785.569,1180.0475,304.523,220.6745,197.2355,1057.6645,569.34,79.05199999999999
848.671,500.205,1061.299,936.658,695.321,1025.856,544.4375,317.0195,251.169,868.279,564.957,130.994,981.692,353.436,1015.587,575.0145,260.892,253.3155,728.305,400.836,553.077,879.243,544.006,1325.712,1032.5865,570.0930000000001,1420.0515,1086.4445,576.42125,1579.837,1154.708,582.6750000000001,1693.7399999999998,1088.45,384.515,1469.999,870.9705,238.6425,1255.6475,1080.109,338.7115,1178.507,1027.449,758.188,1461.286,926.055,872.2974999999999,1141.2555,1151.018,780.765,1185.4005,315.473,221.197,189.861,1033.089,569.5025,78.2975
847.64,501.572,1061.452,937.06,695.604,1024.677,536.846,316.8425,247.7035,844.649,565.18,131.744,979.825,353.145,1016.741,582.136,261.9865,257.216,741.032,401.075,542.289,878.349,546.351,1324.74,1031.991,570.124,1420.3225,1085.83625,576.13975,1580.53975,1154.164,582.1996666666666,1693.9643333333331,1083.919,383.973,1472.08,864.2425,240.7905,1258.612,1075.0725,337.7905,1182.7405,1030.664,758.205,1461.213,941.791,873.999,1138.8485,1162.101,775.6424999999999,1192.328,326.7155,221.758,182.131,1008.4465,569.631,77.602
846.768,503.104,1062.15,937.61,695.962,1024.047,529.164,316.6445,244.4935,821.271,565.547,132.631,977.745,352.711,1018.467,588.4925,262.5875,261.119,753.739,401.319,530.872,878.384,549.052,1323.636,1031.501,570.1835,1421.44,1085.2020000000002,575.82525,1582.07725,1153.6206666666667,581.6193333333334,1694.9696666666666,1078.919,383.344,1474.978,857.2370000000001,243.2275,1262.158,1070.115,337.17650000000003,1188.2645,1034.15,758.244,1462.108,957.02,874.913,1137.817,1171.9745,770.295,1200.571,338.34,222.414,174.1765,983.9215,569.6555000000001,76.9325
846.356,504.83,1063.406,939.281,696.164,1023.984,521.393,316.2375,241.7325,798.132,566.484,133.32,975.798,352.223,1020.696,594.84,263.401,265.593,766.326,401.885,518.548,877.809,551.372,1323.337,1031.148,570.105,1423.228,1084.66025,575.49375,1584.38,1153.091666666667,581.0093333333333,1696.7493333333332,1074.038,382.737,1478.516,850.4745,245.5285,1265.981,1065.293,336.704,1194.6735,1037.909,758.278,1463.956,971.436,875.181,1137.9589999999998,1181.356,765.1645,1209.9215,350.4105,223.039,166.105,959.359,569.677,76.142
846.292,506.613,1065.03,940.819,696.343,1024.579,513.719,315.5055,240.4565,774.778,567.491,134.576,974.008,352.282,1023.199,600.9135,264.227,270.531,779.219,402.64,505.809,876.69,553.581,1324.218,1030.8085,570.0070000000001,1425.7855,1084.12175,574.99025,1587.34925,1152.5906666666665,580.2779999999999,1699.2646666666667,1069.098,382.02,1482.586,843.8365,247.8775,1270.281,1060.544,336.339,1201.9135,1041.698,757.94,1466.54,985.0055,874.9045000000001,1139.2040000000002,1189.319,759.742,1219.829,363.054,223.699,157.9735,934.796,569.6625,75.3985
846.388,507.911,1067.257,942.755,696.308,1025.103,505.9635,315.164,240.3695,751.612,569.393,136.65,972.948,352.004,1026.735,606.774,265.161,275.9765,792.454,403.471,492.636,877.11,556.689,1325.279,1031.1945,569.7774999999999,1428.4595,1083.4845,574.4544999999999,1590.88175,1152.1073333333334,579.4456666666666,1702.45,1064.306,381.395,1486.988,837.053,250.722,1275.0465,1055.864,336.0875,1209.816,1044.952,757.522,1469.771,997.648,874.017,1141.496,1196.002,754.399,1230.3545,376.481,224.2235,149.883,910.165,569.7449999999999,74.80850000000001
847.108,509.289,1069.998,944.344,697.029,1026.63,497.416,315.079,240.659,728.921,571.07,139.225,972.525,352.08,1030.774,1227.239,477.0585,556.5625,805.92,404.962,478.81,878.092,560.071,1326.928,1031.2315,569.346,1432.1595,1082.9495000000002,573.82275,1594.989,1151.655,578.5749999999999,1706.2226666666666,1059.791,380.748,1491.7,830.758,253.4045,1280.123,1051.0839999999998,335.948,1218.1795000000002,1048.25,756.853,1473.827,1009.256,872.7764999999999,1144.7035,1201.4745,749.1735,1241.1745,389.5675,224.862,141.8175,885.6134999999999,569.8785,74.322
848.353,510.728,1073.211,946.232,697.197,1028.258,977.8835,584.5875,486.846,706.833,572.789,142.637,972.697,352.403,1035.419,1237.097,478.6745,568.2945,819.84,406.392,464.697,879.237,563.35,1329.186,1030.9855,569.0285,1436.4185,1082.49125,573.0185,1599.49325,1151.2913333333331,577.5736666666667,1710.4043333333332,1055.542,380.068,1496.534,824.085,256.4575,1285.5545000000002,1046.4989999999998,335.8435,1226.7405,1051.306,755.763,1478.547,1019.712,871.2405,1148.7595,1205.893,743.57,1251.8385,403.626,225.2145,134.2275,861.224,570.0605,73.9255
850.024,512.206,1076.858,948.694,697.345,1030.118,960.3125,584.2104999999999,487.871,685.355,574.651,146.927,973.414,352.602,1040.865,1245.8315,480.033,579.8975,834.381,407.942,450.413,880.563,566.67,1331.787,1031.292,568.6635,1441.032,1082.112,572.20325,1604.3825000000002,1151.0616666666667,576.4386666666666,1714.9890000000005,1051.597,379.594,1501.439,817.981,259.62850000000003,1291.266,1042.043,335.7155,1235.47,1054.142,754.741,1483.916,1029.2330000000002,869.4675,1153.475,1209.7345,738.9735000000001,1262.96,417.7975,225.685,126.8005,836.822,570.172,73.547
852.022,513.703,1080.9,951.303,697.665,1032.496,943.0325,583.7115,489.5915,664.677,576.256,152.053,974.387,352.83,1046.763,1253.372,481.19,591.1755,849.388,409.734,435.893,882.038,569.993,1334.607,1031.7415,568.2055,1445.985,1081.732,571.408,1609.44375,1150.8146666666669,575.365,1719.7676666666666,1048.105,379.193,1506.426,812.3335,262.61,1297.246,1037.7134999999998,335.6725,1244.2040000000002,1056.635,753.5,1489.54,1037.6335,867.5740000000001,1158.614,1212.7,734.2090000000001,1273.738,432.6275,226.039,119.7785,812.683,570.2085,73.277
854.248,515.199,1085.296,954.357,697.927,1035.106,926.0825,583.4865,492.907,644.886,577.94,157.87,975.638,353.015,1053.163,1259.529,482.0275,601.9545,865.244,412.006,421.08,883.628,573.44,1337.697,1032.4005,567.7090000000001,1451.137,1081.524,570.5102499999999,1614.756,1150.656,574.2040000000001,1724.7136666666663,1045.122,378.701,1511.513,806.8635,265.949,1303.4295,1033.63,335.774,1252.793,1059.106,752.318,1495.686,1044.7714999999998,865.671,1164.0325,1215.19,729.81,1284.071,447.725,226.4965,113.2035,788.764,570.3199999999999,73.0615
856.601,516.673,1090.007,957.719,697.745,1038.066,909.6175,583.47,497.542,626.292,579.477,164.126,976.891,353.158,1059.966,1265.0525,483.0485,612.11,881.576,414.305,406.263,885.583,576.803,1340.956,1033.13,567.2805,1456.419,1081.4477499999998,569.73675,1620.07475,1150.557,573.1863333333333,1729.6899999999998,1042.606,378.36,1516.603,801.6525,269.4765,1309.699,1029.7425,335.953,1261.176,1061.562,751.047,1501.835,1051.7215,863.5575,1169.806,1216.5635000000002,725.3785,1294.0725,463.274,227.049,107.033,764.8285000000001,570.4975,72.78450000000001
858.983,518.104,1094.993,961.569,697.833,1041.574,893.929,583.816,503.1470000000001,608.29,581.142,170.916,978.213,353.207,1066.919,1269.627,483.90150000000006,621.467,898.822,416.76,391.367,887.562,579.829,1344.587,1033.9525,566.875,1461.719,1081.55575,568.82575,1625.4824999999998,1150.6043333333334,571.9833333333332,1734.7413333333334,1040.401,377.964,1521.688,796.595,273.355,1315.999,1026.0945,336.3765,1269.211,1064.089,749.941,1508.133,1057.3105,861.6990000000001,1175.691,1217.6039999999998,721.473,1303.5585,478.8965,227.677,101.4025,741.156,570.7065,72.781
861.294,519.473,1100.216,965.031,697.784,1045.332,878.9975,584.364,509.5295,591.345,582.972,178.25,979.53,353.183,1073.866,1273.4425,484.5715,630.0875,916.867,419.203,376.435,889.545,582.479,1348.745,1034.646,566.4580000000001,1467.0785,1081.9009999999998,567.8415,1630.82775,1150.7703333333332,570.7330000000001,1739.6583333333335,1038.696,377.458,1526.782,792.413,276.813,1322.25,1022.766,336.801,1276.7759999999998,1066.743,748.819,1514.503,1062.2735,860.1804999999999,1181.6464999999998,1218.212,717.7139999999999,1312.4845,494.7665,228.3745,96.2435,717.558,571.106,72.971
863.435,520.759,1105.635,968.769,697.604,1049.16,864.366,585.027,515.8810000000001,575.355,584.91,186.025,980.671,353.199,1080.646,1276.5594999999998,485.0275,637.8779999999999,935.636,421.902,361.489,891.355,584.506,1353.112,1035.589,565.7875,1472.3435,1082.298,566.85725,1635.9645,1150.9626666666666,569.536,1744.3773333333331,1037.258,376.996,1531.769,788.3969999999999,280.6065,1328.351,1019.783,337.1515,1284.0945000000002,1069.35,747.552,1520.478,1066.6080000000002,858.852,1187.535,1218.472,714.2775,1320.785,510.907,229.3745,91.607,694.35,571.5065,73.286
866.367,521.974,1110.583,972.914,697.594,1052.837,850.6324999999999,585.876,522.608,560.49,586.904,194.083,981.809,353.293,1087.435,1278.941,485.496,644.815,955.092,424.772,346.471,893.21,586.209,1357.72,1036.5265,565.265,1477.3919999999998,1082.6715,566.05825,1640.82875,1151.2073333333335,568.353,1748.8323333333335,1035.317,377.14,1536.395,784.2909999999999,284.829,1334.1419999999998,1017.16,337.571,1290.9285,1072.268,746.409,1526.345,1070.177,857.7025000000001,1193.1735,1218.502,711.068,1328.3725,527.127,230.5465,87.5775,671.6479999999999,571.976,73.798
869.312,523.24,1115.292,976.862,697.582,1056.282,837.7760000000001,586.655,529.6585,546.579,589.185,202.582,982.952,353.379,1094.167,1280.497,485.639,650.802,975.582,427.519,331.843,896.096,587.105,1362.13,1037.3415,564.7895,1482.2669999999998,1083.2615,565.127,1645.365,1151.5843333333337,567.1426666666667,1752.9606666666666,1034.06,376.956,1540.88,781.325,288.3465,1339.5,1014.8095,338.082,1297.2235,1075.168,745.119,1531.674,1073.3249999999998,856.6700000000001,1198.49,1218.2815,708.38,1335.4164999999998,543.5465,231.9625,84.1915,649.869,572.8340000000001,74.7765
872.09,524.608,1119.951,980.631,697.513,1059.519,825.9175,587.3425,536.9259999999999,533.717,591.905,211.57,984.124,353.745,1100.764,1281.1405,485.468,655.992,996.48,430.446,317.246,897.126,588.484,1366.638,1038.2334999999998,564.1765,1486.9165,1083.97875,564.181,1649.55575,1152.003,565.9706666666666,1756.688666666667,1033.044,376.842,1545.038,778.5905,291.829,1344.5255000000002,1012.706,338.53,1303.1415000000002,1078.142,743.773,1536.804,1075.9070000000002,855.79,1203.4945,1217.8535000000002,705.575,1341.3855,559.903,233.5525,81.324,628.8905,573.6524999999999,76.089
874.398,525.893,1124.584,984.461,697.681,1062.57,815.1825,588.009,544.3045,521.818,594.821,220.916,985.187,354.467,1107.029,1281.1045,485.2495,660.273,1018.208,433.002,303.127,899.088,589.395,1370.672,1039.1375,563.6144999999999,1491.2635,1084.876,563.2277499999999,1653.371,1152.6593333333333,564.7420000000001,1760.0573333333334,1032.218,376.692,1548.843,775.9005,295.436,1349.062,1010.9295,339.0085,1308.438,1081.26,742.535,1541.564,1078.0765,855.1424999999999,1208.13,1217.3445000000002,702.9505,1346.567,576.1815,235.444,79.05,609.0515,574.5925,77.7625
876.949,527.644,1129.056,988.093,698.057,1065.416,805.7355,588.7049999999999,551.8015,510.541,598.028,230.947,986.089,355.227,1112.898,1280.452,484.762,663.6990000000001,1040.46,435.992,289.07,901.252,590.282,1374.342,1039.9635,563.031,1495.306,1085.796,562.34075,1656.8115,1153.294,563.659,1763.0586666666668,1031.549,376.651,1552.215,773.656,298.7385,1353.0955,1009.357,339.4705,1313.194,1084.365,741.117,1545.988,1079.7965,855.038,1212.469,1216.765,700.6400000000001,1350.948,585.3995,224.322,82.2665,590.1610000000001,575.5415,80.0025
879.13,529.39,1133.423,991.346,698.416,1067.977,797.3555,589.3,558.898,499.632,601.358,241.489,986.9,355.988,1118.444,1279.145,484.372,666.0595,1063.378,438.321,275.884,903.383,591.187,1377.835,1040.9315,562.4415,1498.939,1086.85625,561.43325,1659.8985000000002,1154.096,562.5100000000001,1765.715666666667,1030.962,376.552,1555.228,771.8095000000001,301.8595,1356.639,1008.2745,339.34950000000003,1317.702,1087.596,739.795,1550.131,1081.283,854.727,1216.162,1215.9634999999998,698.4715,1354.467,599.9275,224.9375,79.7155,571.499,576.297,83.096
881.099,531.016,1137.548,994.348,699.08,1070.528,789.8135,589.8140000000001,565.4365,488.728,604.537,251.881,987.71,356.573,1123.705,1277.2420000000002,483.914,667.4295,1086.745,440.964,263.119,905.344,591.857,1381.126,1041.914,561.7570000000001,1502.087,1088.0765,560.498,1662.6385,1155.0406666666663,561.375,1768.0766666666666,1030.666,376.449,1557.764,770.0715,304.644,1359.7245,1007.3215,339.265,1321.456,1090.837,738.461,1553.871,1081.859,854.5645,1219.4655,1215.135,696.4014999999999,1357.0625,615.915,227.5485,78.7885,554.216,576.2125000000001,87.435
882.774,532.569,1141.339,996.918,699.863,1072.986,783.887,589.9165,570.8665000000001,476.993,608.019,262.164,988.445,357.246,1128.444,1275.2755000000002,483.4495,667.7595,1110.299,443.457,251.104,907.167,592.54,1384.083,1042.9945,560.8395,1504.8115,1089.33,559.56475,1664.9605,1156.0996666666667,560.3383333333334,1770.1509999999998,1030.364,376.191,1559.674,768.7985,307.133,1362.2145,1006.5695,338.993,1324.6205,1094.055,737.011,1557.223,1082.1615000000002,854.6144999999999,1222.334,1214.4265,694.591,1358.934,631.039,229.672,78.254,536.7725,575.5060000000001,96.528
884.394,534.024,1144.788,998.952,700.707,1075.407,779.4675,589.636,575.2615000000001,464.785,611.534,273.353,989.175,358.246,1132.679,1272.9405,483.5305,666.6675,1133.836,446.132,240.175,908.767,593.236,1386.921,1044.2905,559.8835,1507.0505,1090.84425,558.5965,1666.9354999999998,1157.3876666666667,559.2766666666668,1772.0023333333331,1030.731,375.642,1561.392,767.8299999999999,309.26800000000003,1364.228,1006.1655,338.6805,1327.1735,1097.191,735.798,1559.795,1082.0665,854.797,1224.7714999999998,1213.804,693.059,1359.894,645.878,231.967,78.584,520.8895,573.9725,107.362
885.684,535.391,1147.78,1000.549,701.515,1077.788,776.3344999999999,589.538,578.5275,452.953,614.757,285.09,989.933,359.384,1136.405,1270.457,483.4755,664.7175,1157.236,448.688,230.333,910.007,594.262,1389.438,1045.507,559.4245,1509.0405,1092.345,557.7495,1668.463,1158.7493333333334,558.26,1773.6006666666665,1030.978,375.288,1562.243,767.387,310.953,1365.558,1006.0405,338.174,1329.1375,1100.239,734.826,1561.951,1080.994,855.0654999999999,1226.814,1212.9095,691.4815000000001,1359.9185,660.361,234.5645,79.85,505.89200000000005,572.5005,119.071
886.739,536.549,1150.307,1001.705,702.163,1080.015,774.4214999999999,589.107,580.912,441.992,618.193,297.02,990.711,360.552,1139.468,1267.6554999999998,483.307,661.8515,1180.212,451.12,221.844,911.18,594.653,1391.66,1046.914,558.85,1510.8449999999998,1093.96425,556.8795,1669.72075,1160.338,557.2433333333333,1775.025666666667,1031.651,374.648,1562.886,767.269,312.2805,1366.375,1006.279,337.4655,1330.5085,1102.837,734.008,1563.496,1080.422,855.4670000000001,1228.458,1212.0,689.9670000000001,1359.071,674.0245,237.1645,81.7355,490.1755,570.7094999999999,131.344
887.395,537.337,1152.258,1002.221,702.446,1082.033,773.3534999999999,588.516,582.245,431.829,621.118,309.277,991.54,361.736,1141.877,1264.4045,483.109,658.03,1202.336,453.563,214.537,912.136,595.386,1393.358,1048.4395,558.306,1512.419,1095.6197499999998,556.0735000000001,1670.65225,1161.9903333333332,556.3203333333333,1776.1843333333334,1032.455,373.856,1563.215,767.4425,313.1165,1366.6060000000002,1006.878,336.4515,1331.462,1105.375,733.417,1564.611,1078.4245,855.9465,1229.8405,1211.1725,688.6185,1357.4515,686.6715,239.603,84.161,473.9305,569.0325,143.538
887.841,537.91,1153.671,1002.387,702.866,1083.999,772.912,588.2335,582.932,421.973,624.295,321.854,992.49,362.979,1143.48,1260.679,482.945,653.664,1223.36,455.923,208.495,913.306,595.81,1394.396,1049.9295,557.9965,1513.482,1097.33,555.349,1671.27425,1163.7993333333334,555.4186666666667,1777.0573333333332,1033.372,373.01,1563.195,768.1645000000001,313.54200000000003,1366.284,1007.9345,335.372,1331.635,1107.628,733.164,1565.367,1076.3865,856.4975,1230.885,1210.2405,687.3335,1354.9125,698.2945,241.689,87.0465,457.458,568.038,156.047
888.014,538.184,1154.473,1001.98,703.01,1085.537,773.4725,588.2874999999999,583.02,412.625,626.934,334.834,993.417,364.177,1144.252,1256.5855,482.867,648.8209999999999,1242.89,458.05,203.271,913.75,596.219,1395.313,1051.339,557.558,1514.2265,1099.04825,554.6295,1671.52225,1165.5956666666668,554.5079999999999,1777.5566666666666,1034.493,372.118,1562.922,769.217,313.601,1365.463,1009.2135,334.3865,1331.301,1109.749,733.03,1565.617,1073.8365,857.0155,1231.676,1209.271,686.1905,1351.6065,708.932,244.405,90.6945,441.6395,567.759,169.099
887.978,538.08,1154.799,1001.465,703.286,1086.886,774.9929999999999,588.7745,582.2935,403.846,629.476,348.256,994.455,365.167,1144.253,1252.0885,482.6645,643.752,1260.596,459.829,199.268,914.073,596.147,1395.929,1052.766,557.0945,1514.598,1100.75575,553.96975,1671.34125,1167.3586666666667,553.6926666666667,1777.5816666666667,1035.742,371.241,1562.367,770.8045,313.23350000000005,1364.0635000000002,1010.8925,333.3975,1330.3115,1111.781,732.868,1565.333,1070.764,857.5775,1232.189,1208.267,685.1700000000001,1347.5405,718.004,246.5985,94.376,426.9795,568.2615000000001,182.7465
888.045,537.839,1154.31,1000.672,703.433,1087.796,777.4815000000001,589.614,580.869,395.949,631.681,362.294,995.578,365.961,1143.453,1247.0905,482.6455,638.369,1276.074,461.315,195.917,914.171,595.814,1396.283,1053.7405,556.696,1514.7965,1102.55225,553.29825,1670.65275,1169.188,552.84,1777.129,1037.221,370.452,1561.482,772.935,312.3695,1362.025,1013.032,332.386,1328.7065,1113.791,732.618,1564.356,1067.0665,858.211,1232.59,1207.2525,684.3199999999999,1342.734,725.896,248.822,98.244,413.504,569.6475,196.715
888.023,537.428,1153.327,999.783,703.707,1088.327,780.82,590.6145,578.6514999999999,389.224,633.687,376.935,996.888,366.62,1141.977,1242.033,482.6815,633.05,1288.861,462.315,193.71,914.37,595.329,1396.307,1055.0425,556.3734999999999,1514.3670000000002,1104.25825,552.63775,1669.46225,1170.9366666666665,551.9603333333333,1776.113,1038.726,369.736,1560.251,775.358,311.1905,1359.515,1015.696,331.1035,1326.629,1115.636,732.48,1562.838,1063.0735,858.6415,1232.692,1206.185,683.653,1337.1660000000002,732.02,250.38,101.6505,401.566,571.9805,211.213
887.853,536.807,1151.84,999.019,704.233,1088.437,784.646,591.8775,575.627,383.428,635.542,392.235,998.215,367.149,1140.047,1237.019,482.2925,627.6510000000001,1298.816,462.987,192.12,914.049,595.015,1396.221,1056.3095,556.0385,1513.611,1105.8755,552.03475,1667.82175,1172.6416666666669,551.2379999999999,1774.6366666666663,1040.379,368.93,1558.681,778.559,309.145,1356.3135,1018.745,329.7425,1323.975,1117.052,732.204,1560.787,1058.3985,859.075,1232.6885,1204.9795,683.225,1330.91,736.6785,251.656,104.6715,390.8765,575.194,225.842
887.742,536.288,1149.914,998.314,704.862,1088.014,789.1925,593.6385,572.0825,378.978,636.715,407.62,999.58,367.527,1137.751,1231.9675000000002,481.951,622.1700000000001,1305.894,463.604,190.659,914.366,594.107,1395.865,1057.4615,555.69,1512.3965,1107.485,551.37125,1665.76925,1174.294,550.44,1772.6750000000002,1042.387,368.232,1556.753,782.0995,306.807,1352.521,1022.2475,328.2595,1320.8094999999998,1118.174,731.912,1558.453,1053.185,859.3305,1232.561,1203.5975,683.044,1324.013,740.102,252.9265,107.5935,381.2525,579.2855,240.593
887.543,535.775,1147.477,997.728,705.572,1086.969,794.406,595.23,567.592,376.387,637.843,423.606,1000.968,367.847,1134.895,1227.2515,481.981,616.8645,1310.108,464.369,189.079,914.278,593.238,1395.404,1058.568,555.3834999999999,1510.7745,1108.97275,550.758,1663.36325,1175.9593333333337,549.7266666666666,1770.3093333333334,1044.199,367.522,1554.367,785.986,303.813,1348.0165,1026.1915,326.64750000000004,1317.1635,1118.943,731.62,1555.998,1047.52,859.5925,1232.2805,1202.1375,683.174,1316.543,742.199,253.74,109.7225,373.278,584.136,255.81
887.374,535.36,1144.59,996.907,706.313,1085.278,800.2515000000001,597.0150000000001,562.4535000000001,375.382,638.945,439.937,1002.28,368.109,1131.577,1223.1045,482.317,612.0160000000001,1311.66,464.932,187.068,914.334,592.38,1394.649,1059.5405,554.9225,1508.6285,1110.39075,550.13,1660.6325000000002,1177.5073333333332,548.9853333333332,1767.594,1046.333,366.883,1551.64,790.114,300.6755,1342.8919999999998,1030.4705,324.997,1313.0135,1119.393,731.269,1553.318,1041.365,859.671,1231.9405,1200.4765,683.607,1308.461,742.8795,253.645,110.364,366.396,589.687,271.1155
887.049,535.082,1141.376,996.345,707.074,1082.948,806.6144999999999,598.7745,556.812,376.366,639.74,456.119,1003.295,368.484,1127.812,1219.7735,482.834,607.6225,1310.616,465.803,183.881,913.741,591.277,1393.746,1060.3445,554.5505,1506.146,1111.74675,549.53525,1657.63325,1179.008,548.3096666666667,1764.5226666666665,1048.545,366.155,1548.444,794.9625000000001,296.4305,1337.1765,1035.2485,322.8325,1308.515,1119.627,731.014,1550.766,1034.8075,859.682,1231.51,1198.6235,684.327,1299.7945,747.408,261.6805,118.323,360.44,595.496,286.475
886.683,534.903,1137.727,995.808,707.915,1079.985,813.828,600.7235000000001,550.6825,379.214,640.572,472.107,1004.024,368.893,1123.647,1217.125,483.45450000000005,604.108,1307.21,466.233,180.014,913.502,590.351,1392.266,1061.1345,554.0255,1503.132,1113.002,548.9365,1654.3815,1180.4746666666667,547.6566666666666,1761.1636666666666,1050.723,365.411,1544.858,799.703,292.5445,1330.7620000000002,1040.149,321.1795,1303.3025,1119.545,730.707,1548.201,1027.9765,859.5039999999999,1230.987,1196.606,685.4085,1290.499,0.0,0.0,0.0,356.1985,601.8175,301.939
886.261,534.913,1133.584,995.36,708.703,1076.468,821.3875,602.582,544.1745000000001,383.997,640.956,487.158,1004.448,369.265,1119.165,1214.7345,483.7925,601.449,1301.76,466.665,175.203,912.918,589.405,1390.447,1061.6035,553.6945000000001,1500.0015,1114.25975,548.28925,1650.85525,1181.8596666666667,546.9853333333333,1757.4703333333334,1053.146,364.588,1540.891,805.5395000000001,287.484,1323.756,1045.6625,318.8655,1297.883,1119.349,730.431,1545.575,1020.843,859.136,1230.304,1194.062,686.6885,1280.846,0.0,0.0,0.0,353.497,608.0455,317.0765
